TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-07-10 14:46:46.115,1.126188546433506,1.455739744244638,0.8040301802820808,0.9920027925476869,0.6860007928224721,0.7618901515967758,0.373539278766868,0.5337274968126889,1.226680419688012,0.3647414549297432,0.5569246973443237,1.048764705692967,0.9968163124733781,0.8924986803619718,0.9697817053921807,1.045941173949245,0.7090866930874296,0.6806442184641951,1.380204943308642,0.8758030396214788,821.1721611721612,529.047619047619,793.3699633699634,811.9047619047619,703.919413919414,0.054504,-0.070007,0.999573,3.745880,-5.166473,0.314026,1,1,1,1,1,95.000000
2020-07-10 14:46:46.618,0.7960299635612802,1.455739744244638,0.9828263018876557,0.9776221831309853,0.1707955521932167,0.7618901515967758,0.2443122971532965,0.4409392804296796,1.206337042553857,0.3647414549297432,0.5569246973443237,1.102554552978496,0.8862381519901835,0.8924986803619718,0.9310355002084141,1.062624181156528,0.5642616298820283,0.6806442184641951,1.364978980387231,0.8806371575103813,821.5750915750916,1140.695970695971,796.1904761904763,869.92673992674,1160.03663003663,0.072266,-0.074158,0.998901,3.738403,-4.381409,0.014954,1,1,1,1,1,60.000000
2020-07-10 14:46:47.111,1.297684676727705,1.455739744244638,1.457301024918738,1.335572578610239,0.2551371553801174,0.7618901515967758,0.394979108361573,0.57261785761067,0.9885993947502482,0.3647414549297432,0.7143231570113884,1.423085260104529,0.7814012301224206,0.8924986803619718,0.7786916819048492,1.145532209311013,0.5717683749613022,0.6806442184641951,1.33076838549522,0.8800451660074274,810.6959706959707,973.4798534798535,791.3553113553114,796.5934065934066,638.6446886446887,0.063965,-0.084717,0.994141,3.760834,-4.867401,-0.074768,1,1,1,1,1,60.000000
2020-07-10 14:46:47.622,1.355226849358317,1.455739744244638,1.475588701912888,1.326761304389364,0.2991571288624439,0.7618901515967758,0.426185020577822,0.7363010974567169,0.9654374004553083,0.3647414549297432,0.6924129566391207,1.471164061028919,0.7878340675286695,0.8924986803619718,0.7689519182465578,1.23102028920488,0.6234151600558955,0.6806442184641951,1.309718202442699,0.9197615615275923,786.5201465201466,899.3406593406594,767.985347985348,791.7582417582418,714.7985347985348,0.069763,-0.081116,0.995178,3.947754,-4.052429,0.545807,1,1,1,1,1,60.000000
2020-07-10 14:46:48.121,1.298295004768986,1.455739744244638,1.413681932060489,1.321521277431471,0.318901999001108,0.7618901515967758,0.4386503028044493,0.7334214611188423,0.9581587898815476,0.3647414549297432,0.6702137246382339,1.477175154104866,0.7580844007620193,0.8924986803619718,0.6575312824486659,1.251566056937255,0.6167574728185761,0.6806442184641951,1.297215302277032,1.011514848056182,784.5054945054945,853.8095238095239,763.5531135531136,778.8644688644689,1091.538461538462,0.085449,-0.082153,0.999939,3.730927,-4.134674,1.009369,1,1,1,1,1,60.000000
2020-07-10 14:46:48.622,0.8787414239642908,1.455739744244638,0.8806605547702979,0.9877391208848737,0.3301737993637872,0.7618901515967758,0.2794679558689174,0.6456768082893904,0.7728101669553862,0.3647414549297432,0.5204156864051899,1.330970767197128,0.6536025000771685,0.8924986803619718,0.6997419023428861,1.210433543691449,0.5492817977154262,0.6806442184641951,1.321656254529994,1.060899200359534,791.7582417582418,860.2564102564103,757.1062271062272,782.893772893773,689.0109890109891,0.074890,-0.081177,0.998047,4.216919,-3.843079,0.224304,1,1,1,1,1,60.000000
2020-07-10 14:46:49.110,0.8505020759977319,1.455739744244638,0.6264282578616155,0.8957892779125212,0.585947262602445,0.7618901515967758,0.01192905487194273,0.5544704505172114,0.7341512580149568,0.3647414549297432,0.5557909311380111,1.304157366738792,0.6100621957332479,0.8924986803619718,0.6440670025404623,1.141015868827363,0.5212940298623169,0.6806442184641951,1.365045600293233,1.050296467027745,808.6813186813187,803.4432234432235,794.981684981685,801.4285714285714,717.6190476190476,0.087830,-0.084412,0.992798,2.930908,-4.000092,-0.523376,1,1,1,1,1,60.000000
2020-07-10 14:46:49.610,1.103979379754397,1.455739744244638,0.7275175989732289,1.153264277656747,0.6203355731256917,0.7618901515967758,-0.0555383184668966,0.6314849112630144,0.7407076987692539,0.3647414549297432,0.5713361959523612,1.316812231061759,0.6268041906695919,0.8924986803619718,0.6604082868665976,1.172515456357126,0.5431840881282111,0.6806442184641951,1.388742915924992,0.9128414803404253,789.7435897435897,823.5897435897436,805.4578754578755,787.3260073260074,1038.351648351648,0.070679,-0.078064,0.999023,5.555267,-2.901001,-0.358887,1,1,1,1,1,60.000000
2020-07-10 14:46:49.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-07-10 14:46:49.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
